booking_id,hotel_id,date_id,reserved_room_type_id,assigned_room_type_id,country_id,market_segment_id,customer_segment_id,meal_id,is_canceled,booking_status,lead_time,total_nights,total_guests,adr,booking_value,estimated_revenue,booking_changes,days_in_waiting_list,required_car_parking_spaces,total_of_special_requests
266,1,20150710,6,6,1,3,1,3,0,Not Canceled,34,7,2,108.83,761.81,761.81,0,0,0,1
267,1,20150711,1,1,2,4,1,3,1,Canceled,100,5,3,153.96,769.8,0,0,0,0,0
268,1,20150711,1,1,4,3,1,1,0,Not Canceled,44,5,2,120.6,603,603,0,0,0,0
269,1,20150711,1,1,2,1,1,1,0,Not Canceled,304,6,3,90.67,544.02,544.02,1,0,0,1
270,1,20150711,4,4,2,3,1,1,1,Canceled,36,6,2,126.67,760.02,0,0,0,0,0
271,1,20150711,3,3,2,4,1,3,0,Not Canceled,117,6,3,144.4,866.4,866.4,0,0,0,1
272,1,20150711,1,1,4,3,1,1,0,Not Canceled,70,6,2,99.5,597,597,0,0,1,2
273,1,20150711,4,4,2,1,1,1,0,Not Canceled,110,7,2,139.4,975.8,975.8,0,0,0,1
274,1,20150711,1,1,2,3,1,1,1,Canceled,109,7,2,73.8,516.6,0,0,0,0,1
275,1,20150711,4,4,1,3,1,1,0,Not Canceled,33,4,2,89.97,359.88,359.88,0,0,0,1
276,1,20150711,4,4,2,3,1,1,0,Not Canceled,33,4,2,123,492,492,0,0,0,0
277,1,20150711,4,4,25,3,1,1,0,Not Canceled,33,4,2,123,492,492,1,0,0,0
278,1,20150711,1,1,1,1,1,1,0,Not Canceled,0,1,1,123,123,123,0,0,0,0
279,1,20150711,1,1,13,3,1,3,0,Not Canceled,0,1,2,144.9,144.9,144.9,1,0,0,1
280,1,20150711,5,5,4,1,1,1,0,Not Canceled,0,1,2,153,153,153,0,0,0,0
281,1,20150711,1,1,4,3,1,1,0,Not Canceled,0,1,2,131,131,131,0,0,0,1
282,1,20150711,1,1,2,2,1,3,0,Not Canceled,84,2,2,100,200,200,0,0,1,0
283,1,20150711,1,1,4,4,1,1,0,Not Canceled,71,2,2,65.5,131,131,0,0,0,0
284,1,20150711,2,2,8,3,1,1,0,Not Canceled,16,2,2,123,246,246,0,0,0,1
285,1,20150711,4,6,2,3,1,1,0,Not Canceled,54,3,2,123,369,369,0,0,0,0
286,1,20150711,1,1,4,3,1,1,0,Not Canceled,8,3,2,131,393,393,0,0,0,0
287,1,20150711,3,3,2,4,1,1,0,Not Canceled,36,7,2,104.68,732.76,732.76,0,0,1,0
288,1,20150711,1,1,2,3,1,3,0,Not Canceled,40,7,2,166,1162,1162,0,0,0,0
289,1,20150711,3,3,2,3,1,1,1,Canceled,59,8,2,111.25,890,0,0,0,0,2
290,1,20150711,5,5,2,1,1,3,0,Not Canceled,79,8,4,213.75,1710,1710,1,0,0,0
291,1,20150711,4,4,2,3,1,3,0,Not Canceled,32,10,2,178,1780,1780,1,0,1,0
292,1,20150711,1,1,2,1,1,1,0,Not Canceled,110,7,2,113.9,797.3,797.3,0,0,0,1
293,1,20150711,4,4,2,3,1,1,0,Not Canceled,33,7,2,129.29,905.03,905.03,0,0,1,0
294,1,20150712,5,5,16,3,1,1,0,Not Canceled,53,1,4,153,153,153,0,0,1,0
295,1,20150712,1,1,2,3,1,1,0,Not Canceled,2,1,2,98,98,98,0,0,1,2
296,1,20150712,1,1,2,3,1,1,0,Not Canceled,8,6,3,169,1014,1014,0,0,1,2
297,1,20150712,1,1,2,3,1,1,1,Canceled,72,6,2,93,558,0,0,0,0,2
298,1,20150712,1,1,1,3,1,1,0,Not Canceled,12,7,2,132.29,926.03,926.03,0,0,0,0
299,1,20150712,3,3,26,4,1,1,0,Not Canceled,48,7,2,123,861,861,0,0,0,1
300,1,20150712,1,1,2,4,3,2,0,Not Canceled,90,7,2,117.22,820.54,820.54,0,0,0,1
301,1,20150712,3,3,4,4,1,3,0,Not Canceled,34,7,3,149,1043,1043,1,0,0,1
302,1,20150712,2,2,2,1,1,1,1,Canceled,58,7,4,164.57,1151.99,0,0,0,0,1
303,1,20150712,1,1,1,4,2,1,0,Not Canceled,59,7,2,107,749,749,0,0,0,0
304,1,20150712,1,1,2,4,3,2,0,Not Canceled,90,7,3,117.22,820.54,820.54,0,0,1,2
305,1,20150712,4,4,2,4,2,1,0,Not Canceled,116,7,2,119.25,834.75,834.75,0,0,0,0
306,1,20150712,3,3,1,4,1,1,0,Not Canceled,31,7,2,123,861,861,0,0,0,0
307,1,20150712,1,1,2,3,1,3,1,Canceled,51,7,2,105.71,739.97,0,0,0,0,0
308,1,20150712,3,3,1,4,1,1,0,Not Canceled,48,7,2,123,861,861,0,0,0,1
309,1,20150712,4,4,4,3,1,1,0,Not Canceled,59,7,2,144.43,1011.01,1011.01,0,0,1,2
310,1,20150712,4,4,2,3,1,1,1,Canceled,97,8,2,126,1008,0,0,0,0,1
311,1,20150712,1,1,6,3,1,3,0,Not Canceled,12,9,2,148.3,1334.7,1334.7,0,0,1,2
312,1,20150712,1,1,2,3,1,1,0,Not Canceled,64,9,2,125.22,1126.98,1126.98,0,0,0,1
313,1,20150712,3,3,1,4,1,1,0,Not Canceled,31,11,2,123,1353,1353,0,0,0,0
314,1,20150712,1,1,1,4,2,3,0,Not Canceled,59,11,2,130,1430,1430,0,0,1,1
315,1,20150712,3,3,2,4,2,1,1,Canceled,55,14,12,133.16,1864.24,0,2,0,0,1
316,1,20150712,1,1,1,4,1,1,0,Not Canceled,81,7,2,78.84,551.88,551.88,0,0,0,0
317,1,20150712,1,1,2,3,1,1,0,Not Canceled,1,1,2,80.1,80.1,80.1,0,0,0,0
318,1,20150712,5,5,14,3,1,1,0,Not Canceled,34,2,4,193,386,386,0,0,0,1
319,1,20150712,1,1,4,3,1,1,0,Not Canceled,13,2,2,88.2,176.4,176.4,0,0,0,0
320,1,20150712,6,4,6,3,1,1,0,Not Canceled,40,2,2,90.71,181.42,181.42,0,0,0,0
321,1,20150712,1,9,4,3,1,1,0,Not Canceled,1,2,2,114.5,229,229,0,0,0,1
322,1,20150712,1,1,14,3,1,1,0,Not Canceled,34,2,2,120.2,240.4,240.4,0,0,0,1
323,1,20150712,3,3,18,4,2,1,0,Not Canceled,88,3,2,79.5,238.5,238.5,1,0,0,0
324,1,20150712,1,1,4,3,1,1,0,Not Canceled,9,3,2,117.9,353.7,353.7,0,0,0,3
325,1,20150712,1,1,2,3,1,3,1,Canceled,24,3,2,128,384,0,0,0,0,0
326,1,20150712,1,3,6,4,1,1,0,Not Canceled,97,4,2,90.95,363.8,363.8,0,0,0,0
327,1,20150712,4,4,27,3,1,1,0,Not Canceled,60,4,3,107,428,428,2,0,0,2
328,1,20150712,5,5,16,1,1,1,0,Not Canceled,100,4,4,130.05,520.2,520.2,0,0,1,1
329,1,20150712,3,3,4,4,2,1,0,Not Canceled,50,5,2,123,615,615,0,0,0,0
330,1,20150712,6,6,2,3,1,1,1,Canceled,47,5,2,103.8,519,0,0,0,0,0
331,1,20150712,7,7,5,3,1,1,0,Not Canceled,8,5,4,196,980,980,0,0,0,1
332,1,20150712,3,3,4,3,1,3,0,Not Canceled,34,5,2,149.4,747,747,0,0,1,0
333,1,20150713,5,5,4,3,1,1,0,Not Canceled,47,7,2,175.71,1229.97,1229.97,0,0,0,0
334,1,20150713,1,1,2,4,3,3,0,Not Canceled,115,7,3,119.7,837.9,837.9,1,0,0,2
335,1,20150713,1,1,2,3,1,1,1,Canceled,79,7,2,100.86,706.02,0,0,0,0,1
336,1,20150713,1,1,1,3,1,1,0,Not Canceled,91,7,2,100.86,706.02,706.02,0,0,0,0
337,1,20150713,1,1,4,3,3,1,0,Not Canceled,98,2,2,82,164,164,0,0,0,3
338,1,20150713,1,2,4,3,1,1,0,Not Canceled,109,2,2,73.8,147.6,147.6,0,0,0,1
339,1,20150713,1,2,23,3,1,1,0,Not Canceled,0,2,2,117.9,235.8,235.8,0,0,1,0
340,1,20150713,8,7,2,1,1,1,0,Not Canceled,0,2,4,150,300,300,0,0,0,0
341,1,20150713,1,1,4,3,1,3,0,Not Canceled,9,2,2,161,322,322,0,0,1,2
342,1,20150713,1,1,4,3,1,1,0,Not Canceled,62,2,2,64,128,128,0,0,0,2
343,1,20150713,4,4,2,3,1,1,1,Canceled,45,2,2,123,246,0,0,0,0,0
344,1,20150713,3,4,3,3,1,1,0,Not Canceled,42,3,2,110,330,330,0,0,1,0
345,1,20150713,1,1,2,3,1,1,0,Not Canceled,54,3,2,88.2,264.6,264.6,0,0,1,1
346,1,20150713,1,1,4,3,1,3,0,Not Canceled,51,3,2,130,390,390,0,0,1,0
347,1,20150713,1,1,2,3,1,1,0,Not Canceled,54,3,2,88.2,264.6,264.6,0,0,0,1
348,1,20150713,4,6,4,1,1,3,0,Not Canceled,58,3,2,165,495,495,2,0,1,1
349,1,20150713,1,1,2,2,1,1,0,Not Canceled,0,4,1,114,456,456,0,0,0,0
350,1,20150713,3,3,2,4,1,1,1,Canceled,60,5,2,79.5,397.5,0,0,0,0,0
351,1,20150713,1,1,2,1,1,3,1,Canceled,321,5,2,132.8,664,0,0,0,0,1
352,1,20150713,3,3,4,1,1,1,0,Not Canceled,40,5,2,120,600,600,0,0,0,2
353,1,20150713,3,3,2,4,2,1,1,Canceled,51,5,2,79.5,397.5,0,0,0,0,0
354,1,20150713,3,4,2,1,1,1,0,Not Canceled,38,5,2,120,600,600,0,0,0,0
355,1,20150713,3,3,2,3,1,3,1,Canceled,75,5,2,144.2,721,0,0,0,0,1
356,1,20150713,1,1,2,3,1,1,0,Not Canceled,101,5,2,107.2,536,536,0,0,0,0
357,1,20150713,3,3,2,3,1,1,1,Canceled,42,5,2,120,600,0,0,0,0,0
358,1,20150713,4,4,2,1,1,3,0,Not Canceled,109,5,3,163.8,819,819,0,0,0,1
359,1,20150713,1,1,2,3,1,1,1,Canceled,81,6,2,98.5,591,0,0,0,0,2
360,1,20150713,1,1,2,3,1,3,1,Canceled,98,6,2,130.5,783,0,0,0,0,0
361,1,20150713,3,2,2,4,1,3,0,Not Canceled,32,6,1,153,918,918,2,0,0,0
362,1,20150713,1,1,6,3,1,1,0,Not Canceled,72,6,2,98.5,591,591,0,0,0,2
363,1,20150713,1,1,2,4,3,3,0,Not Canceled,115,7,2,119.7,837.9,837.9,0,0,0,2
364,1,20150713,3,3,2,1,1,2,0,Not Canceled,118,7,2,184.6,1292.2,1292.2,0,0,0,1
365,1,20150713,4,4,4,1,1,3,0,Not Canceled,81,7,3,181.22,1268.54,1268.54,0,0,0,2
366,1,20150713,1,1,2,3,1,1,1,Canceled,95,7,2,100.86,706.02,0,0,0,0,1
367,1,20150713,1,1,8,3,1,1,0,Not Canceled,16,1,2,100.2,100.2,100.2,0,0,1,3
368,1,20150713,1,1,4,3,1,3,0,Not Canceled,56,4,2,134.25,537,537,1,0,1,0
369,1,20150713,1,1,27,4,2,1,0,Not Canceled,88,8,2,96.3,770.4,770.4,0,0,0,0
370,1,20150713,3,3,1,3,1,1,0,Not Canceled,41,9,2,83.09,747.81,747.81,0,0,0,2
371,1,20150714,3,3,2,4,1,1,1,Canceled,40,1,2,105.5,105.5,0,0,0,0,0
372,1,20150714,1,1,2,2,1,1,0,Not Canceled,1,1,1,134,134,134,0,0,0,0
373,1,20150714,1,1,2,3,1,1,0,Not Canceled,1,1,2,8,8,8,2,0,0,1
374,1,20150714,3,3,2,3,1,1,0,Not Canceled,1,2,2,146,292,292,1,0,1,1
375,1,20150714,4,4,2,3,1,1,1,Canceled,76,4,2,126,504,0,0,0,0,2
376,1,20150714,1,2,4,3,1,1,0,Not Canceled,0,4,2,111.15,444.6,444.6,0,0,0,1
377,1,20150714,4,6,12,3,1,1,0,Not Canceled,49,5,2,136.2,681,681,1,0,0,2
378,1,20150714,1,1,2,1,1,1,0,Not Canceled,76,5,2,101.8,509,509,0,0,0,0
379,1,20150714,1,1,2,1,3,3,0,Not Canceled,73,6,2,127,762,762,0,0,0,1
380,1,20150714,4,4,2,1,3,3,0,Not Canceled,73,6,3,161.5,969,969,0,0,0,2
381,1,20150714,7,5,2,1,1,3,0,Not Canceled,317,6,4,230.67,1384.02,1384.02,1,0,1,2
382,1,20150714,1,1,2,3,1,1,1,Canceled,112,7,1,65.7,459.9,0,0,0,0,1
383,1,20150714,1,1,4,3,1,3,0,Not Canceled,6,7,2,180,1260,1260,0,0,1,2
384,1,20150714,1,1,4,3,1,3,0,Not Canceled,8,7,2,168.57,1179.99,1179.99,1,0,0,1
385,1,20150714,1,1,2,4,1,1,1,Canceled,96,9,2,107.67,969.03,0,0,0,0,1
386,1,20150714,1,1,2,3,1,1,1,Canceled,96,9,2,96.9,872.1,0,0,0,0,1
387,1,20150714,1,1,5,1,1,1,0,Not Canceled,99,9,2,107,963,963,0,0,0,1
388,1,20150714,1,9,5,3,1,1,0,Not Canceled,66,11,2,73.41,807.51,807.51,0,0,0,0
389,1,20150714,3,3,22,3,1,3,0,Not Canceled,38,14,2,109.9,1538.6,1538.6,0,0,0,2
390,1,20150714,3,3,22,3,1,3,0,Not Canceled,38,14,2,109.9,1538.6,1538.6,1,0,0,2
391,1,20150714,7,7,2,1,1,1,0,Not Canceled,113,15,3,187.5,2812.5,2812.5,1,0,1,3
392,1,20150714,1,2,2,2,1,1,0,Not Canceled,0,1,1,134,134,134,0,0,0,0
393,1,20150715,1,1,2,4,1,3,1,Canceled,62,3,2,91.5,274.5,0,0,0,0,0
394,1,20150715,3,3,2,3,1,1,1,Canceled,39,3,2,132.44,397.32,0,0,0,0,0
395,1,20150715,3,3,12,3,1,3,0,Not Canceled,37,6,2,106.9,641.4,641.4,0,0,0,0
396,1,20150715,3,3,2,3,1,1,1,Canceled,58,7,2,131.86,923.02,0,0,0,0,0
397,1,20150715,7,7,1,3,1,1,0,Not Canceled,37,8,4,216.13,1729.04,1729.04,0,0,1,0
398,1,20150715,1,2,2,6,3,2,0,Not Canceled,57,2,2,107,214,214,0,0,0,0
399,1,20150715,1,1,2,6,3,2,0,Not Canceled,57,2,2,107,214,214,0,0,0,0
400,1,20150715,1,3,2,6,1,2,0,Not Canceled,57,2,2,107,214,214,0,0,0,0
401,1,20150715,5,5,1,3,1,1,0,Not Canceled,83,9,4,190.33,1712.97,1712.97,0,0,0,1
402,1,20150715,1,1,2,6,1,2,0,Not Canceled,57,2,2,107,214,214,0,0,0,0
403,1,20150715,1,6,2,6,3,2,0,Not Canceled,57,2,1,94,188,188,1,0,0,0
404,1,20150715,1,1,2,6,3,2,1,Canceled,57,2,2,0,0,0,0,0,0,0
405,1,20150715,1,2,2,6,3,2,0,Not Canceled,57,2,2,98.75,197.5,197.5,0,0,0,0
406,1,20150715,1,2,2,6,3,2,0,Not Canceled,57,2,3,148.23,296.46,296.46,1,0,0,0
407,1,20150715,1,4,2,6,3,2,0,Not Canceled,57,2,1,94,188,188,1,0,0,0
408,1,20150715,1,1,2,6,3,2,0,Not Canceled,57,2,1,0,0,0,1,0,0,0
409,1,20150716,5,5,2,3,1,1,1,Canceled,66,2,4,195,390,0,0,0,0,1
410,1,20150716,1,3,20,3,1,1,0,Not Canceled,13,2,2,120.6,241.2,241.2,0,0,0,1
411,1,20150716,6,6,27,3,1,1,0,Not Canceled,50,1,2,123.2,123.2,123.2,0,0,0,0
412,1,20150716,1,1,2,1,1,1,1,Canceled,48,1,1,112,112,0,0,0,0,0
413,1,20150716,6,6,2,3,1,1,1,Canceled,0,1,2,123.2,123.2,0,0,0,0,0
414,1,20150716,2,2,3,3,1,1,0,Not Canceled,7,1,4,169,169,169,1,0,1,1
415,1,20150716,7,5,2,1,1,1,0,Not Canceled,0,2,4,198,396,396,1,0,1,0
416,1,20150716,1,1,2,3,1,1,1,Canceled,66,2,2,103.5,207,0,0,0,0,1
417,1,20150716,1,3,2,3,1,1,0,Not Canceled,13,2,3,135.6,271.2,271.2,0,0,0,1
418,1,20150716,1,1,20,3,1,1,0,Not Canceled,66,2,2,103.5,207,207,0,0,0,1
419,1,20150716,3,3,4,1,1,1,0,Not Canceled,10,3,2,184,552,552,0,0,1,0
420,1,20150716,1,1,2,1,1,1,1,Canceled,10,3,2,134,402,0,0,0,0,0
421,1,20150716,1,1,2,3,1,3,1,Canceled,58,3,2,147,441,0,0,0,0,0
422,1,20150716,1,1,2,3,1,3,1,Canceled,17,3,2,151.33,453.99,0,0,0,0,0
423,1,20150716,1,3,4,3,1,1,0,Not Canceled,19,3,2,121.33,363.99,363.99,0,0,0,1
424,1,20150716,3,3,5,1,3,1,0,Not Canceled,10,5,2,150.2,751,751,0,0,0,1
425,1,20150716,4,4,2,1,1,1,1,Canceled,12,5,2,139,695,0,0,0,0,0
426,1,20150716,3,3,5,1,3,1,0,Not Canceled,10,5,1,150.2,751,751,1,0,0,1
427,1,20150716,1,6,2,3,1,1,0,Not Canceled,63,4,2,75.44,301.76,301.76,0,0,0,1
428,1,20150716,3,3,2,3,1,1,1,Canceled,35,4,2,135,540,0,0,0,0,0
429,1,20150716,1,1,2,3,1,3,0,Not Canceled,113,6,2,166,996,996,0,0,0,1
430,1,20150716,3,3,2,3,1,1,1,Canceled,35,6,2,135,810,0,0,0,0,0
431,1,20150716,1,1,1,4,2,3,0,Not Canceled,68,7,2,130,910,910,0,0,0,0
432,1,20150716,1,1,2,4,1,1,0,Not Canceled,113,8,2,96.3,770.4,770.4,1,0,0,0
433,1,20150716,4,4,2,1,1,3,0,Not Canceled,21,14,1,160,2240,2240,1,0,0,0
434,1,20150717,1,6,2,1,1,1,0,Not Canceled,7,2,2,127.25,254.5,254.5,0,0,0,1
435,1,20150717,4,6,2,3,1,1,0,Not Canceled,17,2,2,164,328,328,0,0,0,2
436,1,20150717,3,4,2,3,1,1,0,Not Canceled,1,2,2,144.5,289,289,0,0,0,0
437,1,20150717,1,1,2,4,1,1,0,Not Canceled,2,2,2,112,224,224,0,0,0,0
438,1,20150717,1,1,2,3,1,1,1,Canceled,15,2,2,134,268,0,0,0,0,1
439,1,20150717,1,1,2,1,1,1,1,Canceled,7,2,2,127.25,254.5,0,0,0,0,1
440,1,20150717,1,3,4,3,1,1,0,Not Canceled,11,2,2,155.5,311,311,0,0,1,0
441,1,20150717,1,2,2,3,1,1,1,Canceled,6,2,2,110.5,221,0,0,0,0,1
442,1,20150717,3,3,2,1,1,1,0,Not Canceled,1,2,2,144.5,289,289,0,0,0,0
443,1,20150717,3,4,4,1,1,1,0,Not Canceled,1,2,2,144.5,289,289,0,0,0,0
444,1,20150717,3,6,2,4,1,1,0,Not Canceled,48,2,2,123,246,246,0,0,0,0
445,1,20150717,1,4,2,3,1,1,0,Not Canceled,15,2,2,120.6,241.2,241.2,0,0,0,1
446,1,20150717,1,1,2,4,1,1,1,Canceled,3,2,1,107.6,215.2,0,0,0,0,0
447,1,20150717,1,1,2,3,1,1,1,Canceled,23,3,2,120.6,361.8,0,0,0,0,1
448,1,20150717,1,1,2,4,3,1,0,Not Canceled,53,5,2,107,535,535,0,0,0,0
449,1,20150717,1,1,2,4,3,1,0,Not Canceled,53,5,3,133.75,668.75,668.75,0,0,1,0
450,1,20150717,1,3,4,1,1,1,0,Not Canceled,94,5,2,103.5,517.5,517.5,0,0,0,0
451,1,20150717,1,1,2,4,3,1,0,Not Canceled,64,5,1,84.8,424,424,0,0,0,1
452,1,20150717,1,1,2,4,3,1,0,Not Canceled,53,5,1,107,535,535,0,0,1,0
453,1,20150717,1,1,2,4,3,1,0,Not Canceled,53,5,2,107,535,535,0,0,1,0
454,1,20150717,5,5,2,1,1,1,0,Not Canceled,24,5,4,195,975,975,1,0,0,1
455,1,20150717,4,4,2,3,1,1,0,Not Canceled,24,6,2,164,984,984,0,0,0,0
456,1,20150717,5,5,4,1,1,1,0,Not Canceled,23,7,4,195,1365,1365,0,0,0,0
457,1,20150717,1,3,5,3,1,1,0,Not Canceled,53,7,2,125,875,875,1,0,0,2
458,1,20150717,5,5,2,1,1,1,1,Canceled,23,7,4,195,1365,0,0,0,0,0
459,1,20150717,1,1,2,3,1,3,0,Not Canceled,90,7,2,132.3,926.1,926.1,1,0,0,3
460,1,20150717,4,4,2,3,1,1,0,Not Canceled,79,7,2,145,1015,1015,0,0,0,2
461,1,20150717,1,1,1,4,1,1,0,Not Canceled,43,7,2,92,644,644,0,0,0,0
462,1,20150717,1,1,4,3,1,3,0,Not Canceled,65,8,2,147,1176,1176,0,0,0,2
463,1,20150717,3,3,4,3,1,3,0,Not Canceled,65,8,2,167,1336,1336,0,0,1,2
464,1,20150717,7,7,6,1,1,1,0,Not Canceled,99,8,3,210,1680,1680,0,0,0,1
465,1,20150717,6,6,4,1,1,3,0,Not Canceled,25,10,2,194.9,1949,1949,1,0,0,2
466,1,20150717,1,1,28,3,1,1,0,Not Canceled,92,3,2,103.5,310.5,310.5,3,0,1,3
467,1,20150717,1,1,29,3,1,1,0,Not Canceled,91,3,3,118.5,355.5,355.5,3,0,0,3
468,1,20150717,4,4,2,3,1,3,0,Not Canceled,38,3,3,192,576,576,1,0,0,1
469,1,20150717,3,3,1,4,2,1,0,Not Canceled,6,3,2,128.27,384.81,384.81,0,0,0,0
470,1,20150717,3,3,4,3,1,1,0,Not Canceled,38,3,2,135,405,405,0,0,0,0
471,1,20150717,1,1,13,3,1,1,0,Not Canceled,13,3,2,126.3,378.9,378.9,0,0,0,2
472,1,20150717,3,3,2,3,1,1,1,Canceled,32,3,2,154,462,0,0,0,0,0
473,1,20150717,1,3,5,4,1,1,0,Not Canceled,315,3,2,96.3,288.9,288.9,0,0,0,0
474,1,20150717,1,3,1,3,1,1,0,Not Canceled,8,3,2,126.3,378.9,378.9,0,0,0,2
475,1,20150717,8,2,2,1,1,1,1,Canceled,0,1,2,136,136,0,0,0,0,0
476,1,20150717,1,1,28,3,1,1,0,Not Canceled,91,3,3,118.5,355.5,355.5,4,0,0,3
477,1,20150717,1,2,4,3,1,1,0,Not Canceled,3,3,2,116.33,348.99,348.99,0,0,1,1
478,1,20150717,1,1,2,1,1,1,0,Not Canceled,9,4,3,164,656,656,0,0,0,1
479,1,20150718,3,6,4,3,1,1,0,Not Canceled,19,3,2,147.67,443.01,443.01,0,0,0,2
480,1,20150718,4,4,2,1,1,1,0,Not Canceled,25,6,2,145,870,870,0,0,0,0
481,1,20150718,1,1,30,3,1,3,0,Not Canceled,108,6,3,147,882,882,1,0,1,2
482,1,20150718,2,2,2,3,1,3,1,Canceled,37,6,4,168.3,1009.8,0,0,0,0,0
483,1,20150718,3,3,2,3,1,3,0,Not Canceled,45,7,2,167,1169,1169,0,0,0,0
484,1,20150718,4,4,2,1,1,1,0,Not Canceled,64,7,2,137.75,964.25,964.25,0,0,1,1
485,1,20150718,4,4,2,1,1,1,0,Not Canceled,44,4,2,145,580,580,1,0,0,0
486,1,20150718,1,1,2,3,1,1,0,Not Canceled,26,4,2,132.6,530.4,530.4,0,0,1,0
487,1,20150718,1,1,2,3,1,3,1,Canceled,96,4,2,147,588,0,0,0,0,0
488,1,20150718,4,4,2,3,1,1,1,Canceled,123,4,3,157,628,0,1,0,0,2
489,1,20150718,7,7,2,3,1,1,1,Canceled,42,5,4,210,1050,0,0,0,0,0
490,1,20150718,4,4,2,4,2,1,0,Not Canceled,59,5,2,132.5,662.5,662.5,0,0,0,0
491,1,20150718,1,1,1,3,1,1,0,Not Canceled,28,5,2,98.02,490.1,490.1,0,0,0,1
492,1,20150718,2,2,2,1,1,1,0,Not Canceled,106,5,4,126,630,630,0,0,0,2
493,1,20150718,3,3,2,1,1,1,0,Not Canceled,1,1,2,173,173,173,0,0,0,1
494,1,20150718,2,2,2,1,1,2,0,Not Canceled,0,1,4,249,249,249,0,0,0,0
495,1,20150718,5,5,2,3,1,1,0,Not Canceled,4,2,3,186.5,373,373,0,0,0,0
496,1,20150718,3,4,16,1,1,1,0,Not Canceled,3,3,1,95,285,285,0,0,0,1
497,1,20150718,3,3,2,1,1,2,0,Not Canceled,73,7,3,241.5,1690.5,1690.5,0,0,0,2
498,1,20150718,4,4,4,3,1,3,0,Not Canceled,44,7,2,177,1239,1239,0,0,1,0
499,1,20150718,1,1,2,4,1,2,0,Not Canceled,95,7,2,153.73,1076.11,1076.11,0,0,1,0
500,1,20150718,1,3,2,1,1,1,0,Not Canceled,94,7,2,115,805,805,0,0,0,1
501,1,20150718,3,3,2,4,1,3,1,Canceled,40,7,2,127.03,889.21,0,0,0,0,2
502,1,20150718,3,3,2,1,1,1,0,Not Canceled,64,7,2,128.25,897.75,897.75,0,0,0,1
503,1,20150718,1,1,4,4,1,3,0,Not Canceled,57,8,2,135,1080,1080,0,0,0,1
504,1,20150718,3,3,2,3,1,3,1,Canceled,60,8,2,167,1336,0,0,0,0,0
505,1,20150718,1,1,5,3,1,1,0,Not Canceled,87,14,2,124.5,1743,1743,0,0,0,0
506,1,20150719,1,1,2,1,1,1,0,Not Canceled,0,1,2,98,98,98,0,0,0,0
507,1,20150719,1,1,2,3,4,1,0,Not Canceled,0,1,2,98,98,98,0,0,1,0
508,1,20150719,3,3,19,1,1,1,0,Not Canceled,6,1,2,135,135,135,0,0,0,0
509,1,20150719,1,1,2,3,4,1,0,Not Canceled,0,1,2,88.2,88.2,88.2,0,0,0,0
510,1,20150719,1,1,2,3,1,1,0,Not Canceled,19,1,2,120.6,120.6,120.6,0,0,1,1
511,1,20150719,4,4,2,3,1,1,0,Not Canceled,4,2,2,154.5,309,309,0,0,1,2
512,1,20150719,4,4,2,3,1,1,1,Canceled,59,3,2,145,435,0,0,0,0,0
513,1,20150719,1,1,2,1,1,1,0,Not Canceled,44,4,2,92,368,368,0,0,0,0
514,1,20150719,3,3,2,3,1,1,1,Canceled,37,4,2,154,616,0,0,0,0,0
515,1,20150719,1,1,2,1,1,1,0,Not Canceled,66,5,2,115,575,575,0,0,0,1
516,1,20150719,3,3,2,4,1,1,1,Canceled,38,6,1,110.53,663.18,0,0,0,0,0
517,1,20150719,4,4,2,4,1,3,1,Canceled,62,7,2,158.5,1109.5,0,0,0,0,1
518,1,20150719,2,2,4,3,1,3,0,Not Canceled,41,7,4,131.37,919.59,919.59,0,0,0,1
519,1,20150719,1,1,2,3,1,1,1,Canceled,60,7,2,117.71,823.97,0,0,0,0,0
520,1,20150719,3,3,1,4,2,1,0,Not Canceled,104,7,2,123,861,861,0,0,0,1
521,1,20150719,1,1,21,3,1,1,0,Not Canceled,117,7,2,117.84,824.88,824.88,1,0,0,2
522,1,20150719,3,3,2,3,1,1,1,Canceled,31,7,2,154,1078,0,0,0,0,0
523,1,20150719,3,3,5,4,1,1,0,Not Canceled,34,7,2,116.85,817.95,817.95,0,0,0,0
524,1,20150719,1,1,2,3,1,1,0,Not Canceled,47,6,3,129.16,774.96,774.96,0,0,0,1
525,1,20150719,5,5,2,3,1,1,1,Canceled,24,6,4,214,1284,0,0,0,0,0
526,1,20150719,1,1,2,3,1,1,1,Canceled,104,6,2,115,690,0,0,0,0,2
527,1,20150719,3,3,5,4,1,1,0,Not Canceled,32,7,2,123,861,861,0,0,0,0
528,1,20150719,5,5,2,3,1,1,1,Canceled,47,8,4,195,1560,0,0,0,0,0
529,1,20150719,2,2,1,4,2,1,0,Not Canceled,29,10,2,135.2,1352,1352,0,0,0,0
530,1,20150719,3,3,1,4,1,1,0,Not Canceled,30,14,2,123,1722,1722,0,0,0,2
531,1,20150719,4,4,4,3,1,1,0,Not Canceled,123,6,3,130.5,783,783,2,0,0,1
532,1,20150720,1,2,2,4,1,1,0,Not Canceled,14,1,1,123,123,123,0,0,0,0
533,1,20150720,5,5,2,3,1,1,1,Canceled,118,3,4,179.1,537.3,0,0,0,0,2
534,1,20150720,1,2,2,3,1,1,0,Not Canceled,79,4,3,115,460,460,0,0,0,3
